callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
GFA261,,894094,,,OBBI,OBBI,2018-12-31 18:19:43+00:00,2019-01-01 03:48:29+00:00,2019-01-01 00:00:00+00:00,26.27412415,50.62795387,-304.8,26.26016391,50.65214891,-38.1
BBC202,,70203e,S2-AFO,B77W,EGLL,,2018-12-31 18:20:03+00:00,2019-01-01 02:04:49+00:00,2019-01-01 00:00:00+00:00,51.46480237,-0.478820801,-304.8,28.01495051,79.29533117,11887.2
ARG1133,,e06415,LV-FPU,A343,LEMD,SABE,2018-12-31 18:20:20+00:00,2019-01-01 06:26:07+00:00,2019-01-01 00:00:00+00:00,40.54147339,-3.575012207,304.8,-34.5369873,-58.39233398,2331.72
AEA058,,3451cf,EC-MIH,B788,SBGR,LEMD,2018-12-31 18:20:51+00:00,2019-01-01 03:34:59+00:00,2019-01-01 00:00:00+00:00,-23.42382916,-46.44510905,609.6,40.47698457,-3.539657593,419.1
AAL153,,ab0969,N810AN,B788,KORD,,2018-12-31 18:21:10+00:00,2019-01-01 06:25:58+00:00,2019-01-01 00:00:00+00:00,41.96949587,-87.86073197,609.6,36.36572369,140.9069629,4693.92
TAM8063,,e48e71,PT-MSV,B763,LIMC,SBGR,2018-12-31 18:22:42+00:00,2019-01-01 06:30:39+00:00,2019-01-01 00:00:00+00:00,45.63678806,8.721221924,0,-23.44030865,-46.49256388,769.62
QTR945,,06a121,,,,OTHH,2018-12-31 18:23:10+00:00,2019-01-01 01:46:44+00:00,2019-01-01 00:00:00+00:00,2.26644225,103.1337291,8229.6,25.23233705,51.6369341,99.06
AVA086,,aa9bbf,N783AV,B788,SKBO,KLAX,2018-12-31 18:23:52+00:00,2019-01-01 01:11:35+00:00,2019-01-01 00:00:00+00:00,4.697912184,-74.15255316,2438.4,33.93565032,-118.3994865,53.34
AIJ2860,,0d0a84,XA-UNO,A320,MMMX,CYVR,2018-12-31 18:23:56+00:00,2019-01-01 03:47:28+00:00,2019-01-01 00:00:00+00:00,19.47415109,-99.00584273,2438.4,49.20241016,-123.176398,-152.4
AIC314,,800736,VT-ANP,B788,VIDP,RJBB,2018-12-31 18:24:12+00:00,2019-01-01 02:42:50+00:00,2019-01-01 00:00:00+00:00,28.54504395,77.07569416,304.8,34.43422479,135.2146339,-106.68
TAM8101,,e493bf,,,LFPG,SBGR,2018-12-31 18:24:14+00:00,2019-01-01 05:45:28+00:00,2019-01-01 00:00:00+00:00,49.02067566,2.51572829,0,-23.44203186,-46.49908447,815.34
CMP703,,0c20a6,HP-1838CMP,B738,FD83,SBGR,2018-12-31 18:25:18+00:00,2019-01-01 06:10:36+00:00,2019-01-01 00:00:00+00:00,28.28956216,-81.36463838,1219.2,-23.44021555,-46.49215698,762
QTR961,,06a0bc,A7-BCX,B788,,OTHH,2018-12-31 18:27:23+00:00,2019-01-01 02:00:44+00:00,2019-01-01 00:00:00+00:00,2.04057312,103.4616503,12192,25.23615433,51.63527579,68.58
CKS2827,,a954ca,N700CK,B744,,KLAX,2018-12-31 18:27:55+00:00,2019-01-01 04:10:28+00:00,2019-01-01 00:00:00+00:00,37.33224125,128.0251743,8534.4,33.97915649,-118.3892885,137.16
CPA251,,78022b,B-KPL,B77W,,EGLL,2018-12-31 18:28:03+00:00,2019-01-01 05:02:24+00:00,2019-01-01 00:00:00+00:00,35.33660889,113.6290741,9144,51.46495056,-0.43470228,-137.16
CCA769,,781161,B-1431,B789,,KLAX,2018-12-31 18:28:28+00:00,2019-01-01 05:00:29+00:00,2019-01-01 00:00:00+00:00,32.85466081,128.66655,10058.4,33.95214844,-118.3828984,129.54
QTR1395,,06a2c7,,,,OTHH,2018-12-31 18:30:04+00:00,2019-01-01 01:11:17+00:00,2019-01-01 00:00:00+00:00,32.71979898,-6.260077029,10058.4,25.23624743,51.63522396,68.58
AAL27,,ab3c0d,N823AN,B789,KLAX,RJTL,2018-12-31 18:30:37+00:00,2019-01-01 05:58:52+00:00,2019-01-01 00:00:00+00:00,33.93369513,-118.4410858,304.8,35.58965133,140.1761968,1714.5
LPE2423,,e8041a,CC-BAJ,A320,SKBO,,2018-12-31 18:33:08+00:00,2019-01-01 07:53:44+00:00,2019-01-01 00:00:00+00:00,4.693634033,-74.14714749,2438.4,-21.5088501,-62.69542902,11269.98
MAS361,,750258,9M-MTE,A333,,WMKK,2018-12-31 18:33:18+00:00,2019-01-01 00:05:45+00:00,2019-01-01 00:00:00+00:00,36.99627375,114.8465364,10972.8,2.708874719,101.7210388,60.96
UAL1978,,a0817c,N13110,B752,KLDJ,KSFO,2018-12-31 18:34:23+00:00,2019-01-01 00:23:22+00:00,2019-01-01 00:00:00+00:00,40.61882924,-74.23081138,914.4,37.61835131,-122.3685887,-15.24
UAE416,,89620a,A6-EGI,B77W,OMDB,YSSY,2018-12-31 18:34:27+00:00,2019-01-01 08:04:39+00:00,2019-01-01 00:00:00+00:00,25.24549969,55.36486212,-304.8,-34.0103302,151.1926145,289.56
TAR6002,,02a193,TS-IMT,A320,,,2018-12-31 18:34:47+00:00,2019-01-01 03:38:21+00:00,2019-01-01 00:00:00+00:00,34.63467873,13.846035,10363.2,35.04771423,13.50029147,10363.2
ETD10B,,8963a9,A6-EIX,A320,,OMAA,2018-12-31 18:35:45+00:00,2019-01-01 02:46:46+00:00,2019-01-01 00:00:00+00:00,24.55169678,54.54763736,1524,24.40960693,54.68419393,76.2
ETD603,,8964c0,A6-BLP,B789,,OMAA,2018-12-31 18:37:23+00:00,2019-01-01 01:14:28+00:00,2019-01-01 00:00:00+00:00,-21.46659851,33.33162065,11582.4,24.4009552,54.69640096,160.02
BAW240,,406f7b,G-ZBKO,B789,SBGR,EGLL,2018-12-31 18:37:58+00:00,2019-01-01 06:02:41+00:00,2019-01-01 00:00:00+00:00,-23.42088318,-46.43446489,914.4,51.46498858,-0.430603027,-121.92
N455QS,,a5861e,N455QS,G450,BIKF,KISP,2018-12-31 18:39:09+00:00,2019-01-01 00:15:14+00:00,2019-01-01 00:00:00+00:00,64.00030518,-22.60521522,304.8,40.80802917,-73.11486816,15.24
ANA216,,86e822,JA876A,B789,LFPG,RJAK,2018-12-31 18:39:26+00:00,2019-01-01 05:25:49+00:00,2019-01-01 00:00:00+00:00,49.02104187,2.522066556,0,35.99735583,140.0137394,1653.54
SIA346,,76cd76,9V-SKV,A388,,LSZH,2018-12-31 18:40:06+00:00,2019-01-01 06:53:25+00:00,2019-01-01 00:00:00+00:00,2.500579834,102.7684874,7010.4,47.46948624,8.540239334,266.7
ACA47,,c023aa,C-FNND,B77L,VAJJ,CYYZ,2018-12-31 18:40:49+00:00,2019-01-01 10:51:56+00:00,2019-01-01 00:00:00+00:00,19.08851236,72.84794478,0,43.66851289,-79.61157663,228.6
BAW56,,406a03,G-XLED,A388,FAGC,EGLL,2018-12-31 18:40:57+00:00,2019-01-01 05:28:59+00:00,2019-01-01 00:00:00+00:00,-25.99998345,28.11755254,2743.2,51.46495056,-0.436780775,3390.9
KTK2019,,42425a,VP-BYC,B752,UWUU,,2018-12-31 18:43:52+00:00,2019-01-01 00:35:27+00:00,2019-01-01 00:00:00+00:00,54.53762248,55.88420521,304.8,16.44873047,73.51419549,7520.94
UAL882,,aac8a4,N794UA,B772,KORD,KORD,2018-12-31 18:44:05+00:00,2019-01-01 20:49:48+00:00,2019-01-01 00:00:00+00:00,41.96827698,-87.85910173,609.6,41.96544583,-88.0203531,411.48
SAA260,,00b0f2,ZS-SNH,A346,FAGC,EDDF,2018-12-31 18:44:26+00:00,2019-01-01 05:29:11+00:00,2019-01-01 00:00:00+00:00,-25.91255835,28.09811519,2743.2,50.04058321,8.588710476,-7.62
AIC144,,8.00E+03,VT-ALR,B77W,KLDJ,VAJJ,2018-12-31 18:44:35+00:00,2019-01-01 08:11:58+00:00,2019-01-01 00:00:00+00:00,40.69582664,-74.28986289,1219.2,19.08769226,72.79590062,274.32
CPA888,,780214,B-KPH,B77W,,CYVR,2018-12-31 18:45:06+00:00,2019-01-01 04:22:22+00:00,2019-01-01 00:00:00+00:00,23.39996338,119.9613647,9448.8,49.20455157,-123.1954795,-160.02
TAM8071,,e4818a,PT-MUB,B77W,EDDF,SBMT,2018-12-31 18:47:35+00:00,2019-01-01 06:18:44+00:00,2019-01-01 00:00:00+00:00,50.03567505,8.547291003,-304.8,-23.46418995,-46.5818278,1280.16
SBI676,,424427,,,,UUDD,2018-12-31 18:47:41+00:00,2019-01-01 01:28:58+00:00,2019-01-01 00:00:00+00:00,28.3153521,-16.12135943,5181.6,55.4418997,37.84706809,274.32
KAL925,,71c212,HL8212,A332,OMDB,EHAM,2018-12-31 18:47:44+00:00,2019-01-01 16:33:49+00:00,2019-01-01 00:00:00+00:00,25.25716782,55.34875234,-304.8,52.30213165,4.778423309,
PIA758,,7608ec,AP-BGL,B772,EGLL,,2018-12-31 18:47:46+00:00,2019-01-01 00:29:44+00:00,2019-01-01 00:00:00+00:00,51.46480237,-0.474624634,-304.8,40.77722168,65.1829834,11277.6
ACA001,,c01755,C-FIVS,B77W,CYYZ,RJTT,2018-12-31 18:48:04+00:00,2019-01-01 07:13:38+00:00,2019-01-01 00:00:00+00:00,43.6950531,-79.63446329,304.8,35.57048035,139.9204445,426.72
AFL207,,424401,VQ-BQM,B77W,,UUEE,2018-12-31 18:48:34+00:00,2019-01-01 02:17:59+00:00,2019-01-01 00:00:00+00:00,36.32755086,113.1521671,9144,55.97973633,37.47078635,236.22
ETD878,,8964bc,A6-BLL,B789,,,2018-12-31 18:48:59+00:00,2019-01-01 03:15:58+00:00,2019-01-01 00:00:00+00:00,24.56607056,54.58643595,1524,35.52694702,140.5784225,1668.78
IBE6824,,344503,EC-MAA,A333,SBGR,LEMD,2018-12-31 18:49:35+00:00,2019-01-01 04:26:14+00:00,2019-01-01 00:00:00+00:00,-23.42396882,-46.44536336,914.4,40.47097778,-3.533630371,449.58
SWR289,,4b18fc,HB-JMA,A343,FAGC,LSZH,2018-12-31 18:49:45+00:00,2019-01-01 05:10:59+00:00,2019-01-01 00:00:00+00:00,-25.93885803,28.08659967,2743.2,47.46921216,8.540426401,
QTR8916,,06a141,A7-BFH,B77L,OTHH,KHHR,2018-12-31 18:49:56+00:00,2019-01-01 18:51:22+00:00,2019-01-01 00:00:00+00:00,25.25984942,51.60319778,0,33.94102478,-118.3468566,114.3
FIN100,,461f4e,OH-LWG,A359,,EFHK,2018-12-31 18:50:10+00:00,2019-01-01 02:50:26+00:00,2019-01-01 00:00:00+00:00,35.09770203,113.7347848,11582.4,60.3422699,24.95222421,312.42
ACA062,,c038aa,C-FVLX,,CYYZ,CYYZ,2018-12-31 18:50:22+00:00,2019-01-01 22:33:30+00:00,2019-01-01 00:00:00+00:00,43.69821322,-79.62942941,304.8,43.66478871,-79.67769078,182.88
ONE851,,e49294,PR-OBD,A20N,SKBO,SBGR,2018-12-31 18:51:06+00:00,2019-01-01 00:31:10+00:00,2019-01-01 00:00:00+00:00,4.696014404,-74.15008028,2438.4,-23.44033813,-46.49269243,762
RBA004,,895053,V8-DLA,B788,EGLL,WBSB,2018-12-31 18:51:06+00:00,2019-01-01 07:33:29+00:00,2019-01-01 00:00:00+00:00,51.46484892,-0.475006104,-304.8,4.935150146,114.9229509,53.34
CCA855,,780dfb,B-5977,A333,,EGLL,2018-12-31 18:51:42+00:00,2019-01-01 15:28:26+00:00,2019-01-01 00:00:00+00:00,17.28163147,102.2467202,11277.6,51.47769734,-0.423126221,-129.54
SIA52,,76cdb5,,,,EGCC,2018-12-31 18:52:21+00:00,2019-01-01 08:26:25+00:00,2019-01-01 00:00:00+00:00,2.465148926,102.8816559,6705.6,53.36178589,-2.258396694,-76.2
OMA371,,70c0f8,,,OMDB,VCBI,2018-12-31 18:52:57+00:00,2019-01-01 02:21:23+00:00,2019-01-01 00:00:00+00:00,25.26178134,55.34748869,-304.8,7.168304443,79.87395723,7.62
CMP810,,0c20ab,HP-1841CMP,B738,KMIA,SBGR,2018-12-31 18:53:13+00:00,2019-01-01 07:05:14+00:00,2019-01-01 00:00:00+00:00,25.80190368,-80.27248742,0,-23.43978882,-46.49074485,762
FIN121,,461f0c,OH-LTS,A333,EFHK,VIDP,2018-12-31 18:53:14+00:00,2019-01-01 01:11:29+00:00,2019-01-01 00:00:00+00:00,60.31536038,24.90816389,0,28.55529785,77.13659433,266.7
ETD454,,8963cd,A6-APA,A388,,YSSY,2018-12-31 18:54:25+00:00,2019-01-01 08:08:14+00:00,2019-01-01 00:00:00+00:00,24.55597958,54.53281619,1219.2,-33.98601985,151.1862373,175.26
UAL875,,a2a3b6,N26967,B789,KSFO,RJAK,2018-12-31 18:55:20+00:00,2019-01-01 05:17:54+00:00,2019-01-01 00:00:00+00:00,37.61645508,-122.369638,-304.8,36.03543556,140.1414847,2369.82
CPA095,,780a28,B-LJF,B748,PANC,,2018-12-31 18:55:49+00:00,2019-01-01 02:44:54+00:00,2019-01-01 00:00:00+00:00,61.19422007,-150.011495,0,36.25995701,114.8971817,12214.86
UAL33,,a2cb32,N27964,B789,KLAX,KHHR,2018-12-31 18:56:04+00:00,2019-01-01 21:13:48+00:00,2019-01-01 00:00:00+00:00,33.93271753,-118.446064,304.8,33.95683159,-118.3559418,220.98
UAL49,,a21656,N2332U,B77W,VABB,KEWR,2018-12-31 18:56:34+00:00,2019-01-01 10:32:35+00:00,2019-01-01 00:00:00+00:00,19.08874512,72.87010738,-304.8,40.73799133,-74.13964844,358.14
CCA173,,780bf8,B-2047,B77W,,YSSY,2018-12-31 18:58:35+00:00,2019-01-01 04:30:57+00:00,2019-01-01 00:00:00+00:00,37.2083192,126.0973126,10058.4,-33.96856276,151.1817169,60.96
CPA339,,780aad,B-LRJ,A359,,EBBR,2018-12-31 18:59:11+00:00,2019-01-01 05:01:16+00:00,2019-01-01 00:00:00+00:00,35.28254622,113.6530385,11582.4,50.89677196,4.51385498,-114.3
N4187H,,a4f52d,N4187H,,KTUS,KHWD,2018-12-31 18:59:51+00:00,2019-01-01 00:43:19+00:00,2019-01-01 00:00:00+00:00,32.10974121,-110.932251,914.4,37.65382411,-122.1119624,7.62
EVA005,,8990d8,B-16709,B77W,KLAX,RCTP,2018-12-31 19:00:27+00:00,2019-01-01 09:26:29+00:00,2019-01-01 00:00:00+00:00,33.9350917,-118.4254074,0,25.02517959,121.155361,335.28
SWA2647,,abef98,N8685B,B738,KBWI,KLAX,2018-12-31 19:00:55+00:00,2019-01-01 00:28:44+00:00,2019-01-01 00:00:00+00:00,39.12927246,-76.67836065,609.6,33.95452881,-118.3788627,175.26
UAE24,,896113,A6-ECL,B77W,EGPH,OMDB,2018-12-31 19:00:56+00:00,2019-01-01 01:58:08+00:00,2019-01-01 00:00:00+00:00,55.94951694,-3.3604002,-304.8,25.25549698,55.34960429,
BAW55K,,406a05,G-XLEF,A388,EGLL,FABB,2018-12-31 19:02:18+00:00,2019-01-01 05:26:17+00:00,2019-01-01 00:00:00+00:00,51.46484892,-0.475540161,-304.8,-26.22227038,28.23032086,1912.62
IGO023,,800bbf,VT-IDU,A320,OMDB,OMDB,2018-12-31 19:03:40+00:00,2019-01-01 05:07:14+00:00,2019-01-01 00:00:00+00:00,25.26218867,55.34779963,-304.8,25.26203737,55.35304663,-83.82
AVA026,,aac33e,N793AV,B788,SKBO,LEMD,2018-12-31 19:03:52+00:00,2019-01-01 05:01:27+00:00,2019-01-01 00:00:00+00:00,4.709364034,-74.14672852,2438.4,40.47857666,-3.541259766,411.48
QTR1368,,06a1bf,A7-BEI,B77W,,OTHH,2018-12-31 19:04:06+00:00,2019-01-01 03:28:21+00:00,2019-01-01 00:00:00+00:00,-25.94305006,28.62530048,4876.8,25.22209555,51.64144264,137.16
CFG352,,3c49eb,D-ABOK,B753,EDAM,OMDW,2018-12-31 19:04:13+00:00,2019-01-01 00:30:59+00:00,2019-01-01 00:00:00+00:00,51.36602783,12.09290376,1524,24.92057671,55.11716447,121.92
ANA210,,86d244,JA813A,B788,EDDL,,2018-12-31 19:04:13+00:00,2019-01-01 05:29:44+00:00,2019-01-01 00:00:00+00:00,51.28417969,6.761491105,-304.8,36.21689619,140.7457912,3543.3
SIA366,,76cda5,9V-SME,A359,,LIRF,2018-12-31 19:06:57+00:00,2019-01-01 07:09:28+00:00,2019-01-01 00:00:00+00:00,2.495864868,102.7931601,7010.4,41.7704385,12.24522081,7.62
ALK604,,770592,4R-ALR,A333,VCBI,YMML,2018-12-31 19:07:28+00:00,2019-01-01 04:38:36+00:00,2019-01-01 00:00:00+00:00,7.191482803,79.89172574,0,-37.64120845,144.8325845,228.6
AZA6FA,,4caa9b,EI-EJP,A332,,LIRF,2018-12-31 19:09:21+00:00,2019-01-01 06:05:21+00:00,2019-01-01 00:00:00+00:00,-22.72998047,-43.03584428,1524,41.77369716,12.24387945,-22.86
JAI746,,800506,VT-JBK,B738,OMDB,,2018-12-31 19:09:28+00:00,2019-01-01 01:27:49+00:00,2019-01-01 00:00:00+00:00,25.26108305,55.34272104,-304.8,26.45233154,78.62148069,11887.2
UAL646,,a680ea,N518UA,B752,KLDJ,KLAX,2018-12-31 19:09:41+00:00,2019-01-01 01:03:14+00:00,2019-01-01 00:00:00+00:00,40.634657,-74.23230951,609.6,33.93858312,-118.3709908,121.92
UAE8JH,,8.96E+07,A6-EOG,A388,YSSY,OMDB,2018-12-31 19:10:07+00:00,2019-01-01 09:06:29+00:00,2019-01-01 00:00:00+00:00,-33.94903564,151.1766395,0,25.24708247,55.36645565,
CLX45B,,4d0116,LX-VCL,B748,KMIA,ELLX,2018-12-31 19:10:10+00:00,2019-01-01 03:55:49+00:00,2019-01-01 00:00:00+00:00,25.78733283,-80.25901363,0,49.63744083,6.227948988,
UAE67M,,8963ea,A6-EOM,A388,YMML,OMDB,2018-12-31 19:10:18+00:00,2019-01-01 08:51:53+00:00,2019-01-01 00:00:00+00:00,-37.64273071,144.8326468,0,25.25587463,55.35093943,
CPA831,,78022c,B-KPM,B77W,KJFK,,2018-12-31 19:10:28+00:00,2019-01-01 08:35:56+00:00,2019-01-01 00:00:00+00:00,40.6179657,-73.75769043,304.8,36.25643921,114.8824883,11612.88
ABY415,,896412,A6-AOF,A320,OMSJ,OMSJ,2018-12-31 19:10:58+00:00,2019-01-01 02:43:39+00:00,2019-01-01 00:00:00+00:00,25.32577515,55.5267334,-304.8,25.32824707,55.52154541,-45.72
SWA3573,,aa8469,N777QC,B737,KOAK,KBWI,2018-12-31 19:11:04+00:00,2019-01-01 01:17:24+00:00,2019-01-01 00:00:00+00:00,37.70535744,-122.2200344,-304.8,39.1804582,-76.79162598,525.78
GLO7730,,e47fa8,PR-GTH,B738,SBGR,,2018-12-31 19:11:07+00:00,2019-01-01 00:39:25+00:00,2019-01-01 00:00:00+00:00,-23.42341019,-46.44383748,914.4,13.36733543,-63.14093339,10363.2
ETD460,,896488,A6-BLH,B789,OMAA,YMML,2018-12-31 19:11:07+00:00,2019-01-01 07:49:34+00:00,2019-01-01 00:00:00+00:00,24.55366516,54.60398356,1219.2,-37.64288434,144.8330025,205.74
CPA3191,,780233,B-LJC,B748,KLAX,PANC,2018-12-31 19:11:21+00:00,2019-01-01 00:23:43+00:00,2019-01-01 00:00:00+00:00,33.930902,-118.441658,304.8,61.18705103,-150.0074259,167.64
CCA722,,78044f,B-6117,A332,LHBP,,2018-12-31 19:11:52+00:00,2019-01-01 01:02:59+00:00,2019-01-01 00:00:00+00:00,47.44848633,19.22085571,0,54.4443512,89.68438541,11887.2
EWG1106,,3c15be,D-AXGB,A332,EDDL,,2018-12-31 19:12:21+00:00,2019-01-01 02:27:59+00:00,2019-01-01 00:00:00+00:00,51.28289795,6.758521827,-304.8,27.64416504,78.66988272,11887.2
FDX9024,,abb2fe,N853FD,B77L,PANC,KMEM,2018-12-31 19:12:54+00:00,2019-01-01 01:04:07+00:00,2019-01-01 00:00:00+00:00,61.19316101,-150.0108555,0,35.10227966,-89.9885092,396.24
PAL214,,758525,,,YSSY,RPLL,2018-12-31 19:13:13+00:00,2019-01-01 02:40:25+00:00,2019-01-01 00:00:00+00:00,-33.94972229,151.1768637,0,14.49208405,120.9896851,76.2
JAL44,,867ff0,JA735J,B77W,EGLL,RJAK,2018-12-31 19:13:40+00:00,2019-01-01 05:53:38+00:00,2019-01-01 00:00:00+00:00,51.46476746,-0.479018753,-304.8,35.98879022,140.1367512,2316.48
PAL208,,758559,,,YMML,RPLL,2018-12-31 19:13:51+00:00,2019-01-01 02:30:57+00:00,2019-01-01 00:00:00+00:00,-37.6605835,144.8197905,0,14.49357605,120.992479,60.96
VIR602,,406c39,G-VWHO,B789,FAGC,EGLL,2018-12-31 19:14:16+00:00,2019-01-01 06:05:08+00:00,2019-01-01 00:00:00+00:00,-25.99049377,28.16505864,2743.2,51.46494203,-0.434112549,-137.16
AXB473,,800b9c,VT-GHD,B738,VOBL,OBBI,2018-12-31 19:14:17+00:00,2019-01-01 09:21:28+00:00,2019-01-01 00:00:00+00:00,13.20686987,77.71526136,914.4,26.26877607,50.63725398,-83.82
IBE6400,,342212,EC-JFX,A346,MMMX,LEMD,2018-12-31 19:15:29+00:00,2019-01-01 05:17:16+00:00,2019-01-01 00:00:00+00:00,19.50040656,-98.95935059,2743.2,40.47955658,-3.542263725,411.48
ANA212,,8694b6,JA790A,B77W,EGLL,RJAA,2018-12-31 19:16:07+00:00,2019-01-01 05:54:24+00:00,2019-01-01 00:00:00+00:00,51.46480237,-0.475921631,-304.8,35.59030307,140.1794109,1676.4
DAL1110,,a4462e,N3748Y,B738,KSEA,KBOS,2018-12-31 19:16:42+00:00,2019-01-01 00:00:20+00:00,2019-01-01 00:00:00+00:00,47.42816472,-122.3077627,0,42.37789865,-70.99882614,-45.72
DAL2329,,a8b48f,N660DL,B752,,KSEA,2018-12-31 19:16:46+00:00,2019-01-01 00:01:17+00:00,2019-01-01 00:00:00+00:00,33.76503637,-84.5844841,2438.4,47.43216822,-122.3181152,22.86
AAL2283,,a0c075,N148AN,A321,KMIA,KLAX,2018-12-31 19:17:33+00:00,2019-01-01 00:31:27+00:00,2019-01-01 00:00:00+00:00,25.80269506,-80.2547642,0,33.93872277,-118.3696747,129.54
AAL2007,,acc3b4,N921US,A321,KPHL,KPHX,2018-12-31 19:17:49+00:00,2019-01-01 00:29:51+00:00,2019-01-01 00:00:00+00:00,39.8867022,-75.18933105,304.8,33.44082642,-111.9755127,434.34
MAS151,,750256,9M-MTC,A333,,,2018-12-31 19:17:53+00:00,2019-01-01 02:37:57+00:00,2019-01-01 00:00:00+00:00,23.3026886,45.20134943,11277.6,2.85327976,101.7872883,3048
ASA9569,,a835d1,N628VA,A320,NC03,52CL,2018-12-31 19:17:55+00:00,2019-01-01 00:21:36+00:00,2019-01-01 00:00:00+00:00,35.97766113,-79.97491837,1828.8,34.58901098,-117.4521446,1325.88
ETD35Y,,896399,A6-EYU,A332,EIWT,OMAA,2018-12-31 19:18:10+00:00,2019-01-01 02:09:29+00:00,2019-01-01 00:00:00+00:00,53.43493652,-6.462158203,1219.2,24.35229492,54.76496379,556.26
AIC138,,80073c,,,LIMC,VIDP,2018-12-31 19:18:14+00:00,2019-01-01 02:13:46+00:00,2019-01-01 00:00:00+00:00,45.61802673,8.726360042,0,28.55500302,77.13797177,259.08
ALK192,,7705c1,4R-ANA,A20N,VCBI,VCBI,2018-12-31 19:18:54+00:00,2019-01-01 02:53:13+00:00,2019-01-01 00:00:00+00:00,7.186477661,79.88778324,0,7.167601505,79.87339941,7.62
XAX532,,7.50E+11,9M-XXD,A333,WMKK,RJBB,2018-12-31 19:19:42+00:00,2019-01-01 00:56:59+00:00,2019-01-01 00:00:00+00:00,2.786011777,101.6972667,304.8,34.42989543,135.208168,-137.16
IBE6830,,34164a,EC-INO,A346,,LEMD,2018-12-31 19:19:55+00:00,2019-01-01 05:14:26+00:00,2019-01-01 00:00:00+00:00,-23.68750103,-55.84692613,10058.4,40.48274231,-3.545501709,419.1
VIR601,,406c3a,G-VYUM,B789,EGLL,FAGM,2018-12-31 19:19:55+00:00,2019-01-01 05:38:24+00:00,2019-01-01 00:00:00+00:00,51.46481323,-0.471372862,-304.8,-26.20821161,28.21521466,1943.1
CRK696,,780a05,B-LNC,A332,,,2018-12-31 19:19:58+00:00,2019-01-01 04:00:21+00:00,2019-01-01 00:00:00+00:00,2.463078903,115.448219,11887.2,41.71350511,141.2712133,5113.02
SWA3882,,aaa68a,N7858A,B737,KBWI,KSEA,2018-12-31 19:20:16+00:00,2019-01-01 00:38:27+00:00,2019-01-01 00:00:00+00:00,39.13846808,-76.6652832,609.6,47.42134094,-122.3182755,76.2
SAA234,,00b1f9,ZS-SXK,A333,FAGC,EGLL,2018-12-31 19:22:17+00:00,2019-01-01 06:32:24+00:00,2019-01-01 00:00:00+00:00,-25.98875427,28.14717995,2743.2,51.46499634,-0.432326858,-144.78
IGO1751,,800cee,VT-IVZ,A20N,VOMM,,2018-12-31 19:22:18+00:00,2019-01-01 00:19:19+00:00,2019-01-01 00:00:00+00:00,12.99151611,80.17249272,0,27.90010071,49.17677393,8412.48
PAL113,,7580d6,RP-C7776,B77W,KLAX,RPLL,2018-12-31 19:22:23+00:00,2019-01-01 09:26:31+00:00,2019-01-01 00:00:00+00:00,33.93290374,-118.4469795,304.8,14.48193566,120.9713263,182.88
UAE779,,8960ce,A6-EBG,B77W,,OMDB,2018-12-31 19:22:43+00:00,2019-01-01 03:40:26+00:00,2019-01-01 00:00:00+00:00,-28.46580505,26.0343757,10668,25.24177551,55.37712097,-68.58
N177GS,,a133d5,,,KASG,KASG,2018-12-31 19:23:05+00:00,2019-01-01 00:05:42+00:00,2019-01-01 00:00:00+00:00,36.16596804,-94.12197681,304.8,36.15769958,-94.1267395,518.16
BAW33,,406f7c,G-ZBKP,B789,EGLL,WMKK,2018-12-31 19:23:51+00:00,2019-01-01 07:20:43+00:00,2019-01-01 00:00:00+00:00,51.46481323,-0.476791794,-304.8,2.698974609,101.7277191,144.78
MAS159,,750261,9M-MTN,A333,,WMKK,2018-12-31 19:25:14+00:00,2019-01-01 02:59:55+00:00,2019-01-01 00:00:00+00:00,23.42962646,44.85143488,11277.6,2.695495605,101.7300001,137.16
AZA675,,4ca1e1,EI-DBM,B772,SBGR,LIRF,2018-12-31 19:25:36+00:00,2019-01-01 06:40:08+00:00,2019-01-01 00:00:00+00:00,-23.42037964,-46.43311657,914.4,41.77416268,12.24368783,-22.86
ACA2082,,c058d5,C-GHQQ,B788,,LLBG,2018-12-31 19:25:58+00:00,2019-01-01 04:44:54+00:00,2019-01-01 00:00:00+00:00,45.67617125,-73.52806091,2438.4,32.0017662,34.88704376,
BAW257,,4007f3,G-YMMH,B772,EGLL,VIDP,2018-12-31 19:27:03+00:00,2019-01-01 03:18:55+00:00,2019-01-01 00:00:00+00:00,51.46481323,-0.474787532,-304.8,28.55332947,77.14515099,281.94
CPA255,,780213,,,,EGLL,2018-12-31 19:27:37+00:00,2019-01-01 06:10:27+00:00,2019-01-01 00:00:00+00:00,35.70217896,113.3807945,9144,51.47769734,-0.4246521,-99.06
AIJ410,,0d070a,XA-JAV,A320,,MMTJ,2018-12-31 19:27:46+00:00,2019-01-01 00:08:53+00:00,2019-01-01 00:00:00+00:00,20.10460805,-98.28459029,11582.4,32.53847801,-116.9503597,190.5
AUA1015,,440002,OE-LPA,B772,LOWW,,2018-12-31 19:27:52+00:00,2019-01-01 01:48:51+00:00,2019-01-01 00:00:00+00:00,48.11390246,16.57380911,0,27.47368764,78.9222952,11887.2
